action,guest,id,subject,system,time
swiped in,False,112096526464,Savanna SHURTER,swipe system,2019-03-19 09:28:44.932981
swiped in,False,112094311760,Lavina DEMOYA,swipe system,2019-03-19 09:28:53.636569
swiped in,False,112094578784,Ama ROUBIQUE,swipe system,2019-03-19 09:30:01.845230
swiped in,False,4462834016,Nealie VILLALUNA,swipe system,2019-03-19 09:31:44.655594
swiped in,False,112069076752,Dandre CHILDERS,swipe system,2019-03-19 09:31:37.894429
swiped in,False,112094098040,Lia PANN,swipe system,2019-03-19 09:32:49.643142
swiped in,False,112096062656,Ebert BOISSY,swipe system,2019-03-19 09:35:54.586288
swiped in,False,112094856304,Willene ARNELL,swipe system,2019-03-19 09:38:11.363993
swiped in,False,112076982928,Onie GHADIMI,swipe system,2019-03-19 09:38:57.934368
swiped in,False,112097604216,Leaner MEAR,swipe system,2019-03-19 09:39:52.260962
swiped in,False,112094857312,Crawford TRUCKE,swipe system,2019-03-19 09:40:55.000014
swiped in,False,112069078768,Sherman MCCELLAND,swipe system,2019-03-19 09:41:02.514676
swiped in,False,112096063048,Maye LATA,swipe system,2019-03-19 09:41:13.896653
swiped in,False,112094384312,Janice STEENSEN,swipe system,2019-03-19 09:45:46.960720
swiped in,False,112069194192,Luciana CANTELLO,swipe system,2019-03-19 09:48:59.235711
swiped in,False,112094170472,Osborn STEINBACHER,swipe system,2019-03-19 09:49:58.299727
swiped in,False,112094314168,Kirsten DILIBERTO,swipe system,2019-03-19 09:52:03.450889
swiped in,False,112083406744,Lavelle FEATHERS,swipe system,2019-03-19 09:57:26.472898
swiped in,False,112094243808,Americo DEARMAN,swipe system,2019-03-19 09:58:03.373064
swiped in,True,112097086656,Brooke CRUDO,swipe system,2019-03-19 10:03:29.724686
swiped in,False,112096594296,Elta CABANAYAN,swipe system,2019-03-19 10:11:16.055843
swiped in,False,112094244144,Conner HEISSE,swipe system,2019-03-19 10:13:53.964612
swiped in,False,112094579344,Julian BROOMS,swipe system,2019-03-19 10:15:09.451892
swiped in,False,112094240840,Franklyn GONZALEZPEREZ,swipe system,2019-03-19 10:14:57.578476
swiped in,True,112097153152,Waldo CORTADO,swipe system,2019-03-19 10:17:28.355893
swiped in,False,112096138464,Maxwell TIBBETTS,swipe system,2019-03-19 10:26:41.509117
swiped in,False,112096592560,Samara TAMANG,swipe system,2019-03-19 10:29:40.626539
swiped in,False,112094514312,Chasity SHUTAK,swipe system,2019-03-19 10:34:16.754923
swiped in,False,112076982928,Onie GHADIMI,swipe system,2019-03-19 10:47:20.554889
swiped in,False,112097603656,Worley DAMBERG,swipe system,2019-03-19 10:48:00.741838
swiped in,False,112097919104,Joleen GIASSON,swipe system,2019-03-19 10:49:09.318637
swiped in,False,112096593064,Keon ESTRADO,swipe system,2019-03-19 10:59:27.200170
swiped in,True,112096852736,Permelia COONROD,swipe system,2019-03-19 11:06:55.436815
swiped in,False,112094311760,Lavina DEMOYA,swipe system,2019-03-19 11:18:56.964144
swiped in,True,112068674448,Grant COVELY,swipe system,2019-03-19 11:20:41.038110
swiped in,False,112096062768,Greta GOLDSTON,swipe system,2019-03-19 11:39:29.155061
swiped in,False,112096529600,Tyron LETA,swipe system,2019-03-19 11:51:27.439358
swiped in,False,112083406072,Sharron SCHROM,swipe system,2019-03-19 11:51:20.456107
swiped in,False,112094170472,Osborn STEINBACHER,swipe system,2019-03-19 11:53:16.364276
swiped in,True,112085952776,Marita MENDOSA,swipe system,2019-03-19 11:54:49.792746
swiped in,False,112094098040,Lia PANN,swipe system,2019-03-19 12:00:29.742605
swiped in,False,112097852720,Janna WAMBLES,swipe system,2019-03-19 12:01:13.763163
swiped in,False,112094856304,Willene ARNELL,swipe system,2019-03-19 12:06:43.621599
swiped in,False,112094578560,Gilman GARVIE,swipe system,2019-03-19 12:11:59.482961
swiped in,False,112094243808,Americo DEARMAN,swipe system,2019-03-19 12:16:42.769329
swiped in,True,112068107008,Napoleon HENAGHAN,swipe system,2019-03-19 12:16:09.604247
swiped in,False,112096139360,Ciji WARTHAN,swipe system,2019-03-19 12:19:26.772097
swiped in,True,112067788928,Francies MELCHER,swipe system,2019-03-19 12:20:52.251918
swiped in,False,4462834016,Nealie VILLALUNA,swipe system,2019-03-19 12:21:45.062446
swiped in,False,112096464120,Hakeem FALIN,swipe system,2019-03-19 12:22:33.874201
swiped in,False,112096140032,Triston KUPIEC,swipe system,2019-03-19 12:25:49.217323
swiped in,False,112096061256,Jere KASICA,swipe system,2019-03-19 12:26:32.999011
swiped in,False,112096062656,Ebert BOISSY,swipe system,2019-03-19 12:28:24.582365
swiped in,False,112096594296,Elta CABANAYAN,swipe system,2019-03-19 12:29:11.233417
swiped in,True,112094722368,Ansel MARCELLI,swipe system,2019-03-19 12:30:47.463330
swiped in,False,112069197664,Burr LEHECKA,swipe system,2019-03-19 12:34:17.735016
swiped in,False,112094100000,Andres RASNER,swipe system,2019-03-19 12:35:07.054153
swiped in,False,112083405400,Kelton KRECKMAN,swipe system,2019-03-19 12:35:20.596174
swiped in,True,112095934392,Jayla SCHWERTZ,swipe system,2019-03-19 12:35:11.340718
swiped in,False,112069194192,Luciana CANTELLO,swipe system,2019-03-19 12:42:33.905123
swiped in,False,112097919104,Joleen GIASSON,swipe system,2019-03-19 12:43:12.099299
swiped in,True,112067916184,Jarred BOYHER,swipe system,2019-03-19 12:47:10.475574
swiped in,True,112096390840,Pattie ADRIANI,swipe system,2019-03-19 12:47:17.643564
swiped in,False,112076984048,Cleveland MARTINAK,swipe system,2019-03-19 12:47:56.581967
swiped in,False,112094384312,Janice STEENSEN,swipe system,2019-03-19 12:48:23.695027
swiped in,True,112068166488,Chas SCACCO,swipe system,2019-03-19 12:50:04.501628
swiped in,True,112097027968,Albin MAKEL,swipe system,2019-03-19 12:51:14.036089
swiped in,False,112094243472,Valentino CUZZONE,swipe system,2019-03-19 12:52:15.394845
swiped in,False,112094243360,Star CHASON,swipe system,2019-03-19 12:52:28.610513
swiped in,False,112069078768,Sherman MCCELLAND,swipe system,2019-03-19 12:52:58.789001
swiped in,False,112094311760,Lavina DEMOYA,swipe system,2019-03-19 12:53:42.499144
swiped in,False,112067599440,Alys MCMURTREY,swipe system,2019-03-19 12:58:22.959057
swiped in,False,112094170024,Phoenix SORVARI,swipe system,2019-03-19 12:58:43.257774
swiped in,True,112067018480,Brad SCHWEITZER,swipe system,2019-03-19 12:59:34.882195
swiped in,False,112096138464,Maxwell TIBBETTS,swipe system,2019-03-19 12:59:58.727260
swiped in,False,112094241736,Chalmers LUKAS,swipe system,2019-03-19 13:02:26.532367
swiped in,True,112078617288,Kiyoko DIMITRATOS,swipe system,2019-03-19 13:04:50.640228
swiped in,False,112097853112,Owen KOMADINA,swipe system,2019-03-19 13:06:08.710776
swiped in,False,112069078992,John RIBLET,swipe system,2019-03-19 13:12:52.847202
swiped in,False,112069196992,Cherelle HENZIE,swipe system,2019-03-19 13:14:37.472666
swiped in,False,112094244032,Hailey COZZOLINO,swipe system,2019-03-19 13:15:57.738687
swiped in,False,112094578784,Ama ROUBIQUE,swipe system,2019-03-19 13:20:56.348939
swiped in,False,112094579792,Cheri ALEKNA,swipe system,2019-03-19 13:23:23.115888
swiped in,False,112094244144,Conner HEISSE,swipe system,2019-03-19 13:23:55.377203
swiped in,False,112096592560,Samara TAMANG,swipe system,2019-03-19 13:24:26.790019
swiped in,True,112088490336,Brown NEWBURGER,swipe system,2019-03-19 13:24:09.711603
swiped in,False,112096592112,Katerina BURDESHAW,swipe system,2019-03-19 13:27:25.174176
swiped in,False,4462834016,Nealie VILLALUNA,swipe system,2019-03-19 13:28:52.856208
swiped in,False,112098246496,Rigoberto RAEBER,swipe system,2019-03-19 13:29:21.392416
swiped in,False,112094098600,Bryce SARDO,swipe system,2019-03-19 13:32:04.312859
swiped in,False,112094579344,Julian BROOMS,swipe system,2019-03-19 13:37:46.448165
swiped in,False,112076982928,Onie GHADIMI,swipe system,2019-03-19 13:37:34.427329
swiped in,False,112097921232,Kia TRAPPIER,swipe system,2019-03-19 13:38:46.597381
swiped in,False,112096526464,Savanna SHURTER,swipe system,2019-03-19 13:40:24.789977
swiped in,False,112069142064,Hazel DEFORE,swipe system,2019-03-19 13:41:08.648769
swiped in,False,112094785376,Crissy CHEPLICK,swipe system,2019-03-19 13:41:35.146683
swiped in,False,112094242744,Randal PETLEY,swipe system,2019-03-19 13:46:42.798087
swiped in,False,112083466840,Theodosia SZOPINSKI,swipe system,2019-03-19 13:47:33.202537
swiped in,False,112096061424,Marlee HORNEDO,swipe system,2019-03-19 13:47:43.012842
swiped in,False,112094170472,Osborn STEINBACHER,swipe system,2019-03-19 13:48:25.432932
swiped in,False,112096139584,Lulla KIETZMAN,swipe system,2019-03-19 13:51:11.888693
swiped in,False,112097852720,Janna WAMBLES,swipe system,2019-03-19 13:51:37.659939
swiped in,False,112094100000,Andres RASNER,swipe system,2019-03-19 13:52:44.757078
swiped in,False,112096062656,Ebert BOISSY,swipe system,2019-03-19 13:54:11.478702
swiped in,False,112096062768,Greta GOLDSTON,swipe system,2019-03-19 13:55:24.716072
swiped in,False,112097919104,Joleen GIASSON,swipe system,2019-03-19 13:54:54.586839
swiped in,False,112084326832,Dereck YOCHIM,swipe system,2019-03-19 13:56:08.152771
swiped in,False,112094169128,Maureen DEAGLE,swipe system,2019-03-19 13:56:34.776459
swiped in,False,112096062432,Tomeka MCQUAIG,swipe system,2019-03-19 13:57:12.536783
swiped in,False,112076922048,Author SCHMEISER,swipe system,2019-03-19 14:02:13.441832
swiped in,False,112076922720,Lizeth KAPLOW,swipe system,2019-03-19 14:04:29.053531
swiped in,False,112097603656,Worley DAMBERG,swipe system,2019-03-19 14:07:43.501468
swiped in,False,112083405400,Kelton KRECKMAN,swipe system,2019-03-19 14:08:18.492722
swiped in,False,112094578560,Gilman GARVIE,swipe system,2019-03-19 14:08:29.557766
swiped in,False,112094782968,Kaia ENICK,swipe system,2019-03-19 14:14:42.672715
swiped in,False,112094241736,Chalmers LUKAS,swipe system,2019-03-19 14:26:08.109475
swiped in,False,112096529152,Ryker POLACK,swipe system,2019-03-19 14:27:22.883738
swiped in,True,112087384920,Mammie SARGIS,swipe system,2019-03-19 14:30:02.994894
swiped in,False,112094243808,Americo DEARMAN,swipe system,2019-03-19 14:32:25.677193
swiped in,False,112094170024,Phoenix SORVARI,swipe system,2019-03-19 14:54:41.615356
swiped in,False,112094242744,Randal PETLEY,swipe system,2019-03-19 14:59:17.166548
swiped in,False,112069142064,Hazel DEFORE,swipe system,2019-03-19 15:05:13.977246
swiped in,False,112083467064,Shalonda SZELES,swipe system,2019-03-19 15:15:35.936083
swiped in,False,112097853112,Owen KOMADINA,swipe system,2019-03-19 15:19:21.254906
swiped in,True,112087271688,Ryder MAPHET,swipe system,2019-03-19 15:20:29.849143
swiped in,False,112094242856,Miracle YAKSICH,swipe system,2019-03-19 15:23:50.532171
swiped in,False,112094243472,Valentino CUZZONE,swipe system,2019-03-19 15:33:07.877258
swiped in,True,112096270768,Symone NOGOSEK,swipe system,2019-03-19 15:33:23.427789
swiped in,False,112096140032,Triston KUPIEC,swipe system,2019-03-19 15:35:31.120356
swiped in,False,112094170472,Osborn STEINBACHER,swipe system,2019-03-19 15:40:37.853553
swiped in,True,112072006736,Janyce FIELDMAN,swipe system,2019-03-19 15:46:34.156708
swiped in,False,112083466840,Theodosia SZOPINSKI,swipe system,2019-03-19 15:48:52.559174
swiped in,False,112094240840,Franklyn GONZALEZPEREZ,swipe system,2019-03-19 16:00:20.476919
swiped in,False,112097852720,Janna WAMBLES,swipe system,2019-03-19 16:09:27.374810
swiped in,False,112096529152,Ryker POLACK,swipe system,2019-03-19 16:17:07.239675
swiped in,False,112096063048,Maye LATA,swipe system,2019-03-19 16:33:51.255607
swiped in,True,112094029752,Myah PEKSA,swipe system,2019-03-19 17:01:10.269815
swiped in,False,112083467064,Shalonda SZELES,swipe system,2019-03-19 17:12:35.427397
swiped in,True,112093094464,Donnie CRISLIP,swipe system,2019-03-19 17:13:08.341233
swiped in,False,112069194192,Luciana CANTELLO,swipe system,2019-03-19 17:20:46.053230
swiped in,True,112093402112,Mintie VIDOR,swipe system,2019-03-19 17:42:27.198857
swiped in,False,112097852832,Beverley NILSEN,swipe system,2019-03-19 17:54:22.001963
swiped in,True,112093209040,Asa BENHOFF,swipe system,2019-03-19 18:23:29.604971
swiped in,True,112093404016,Kenton PEPITO,swipe system,2019-03-19 18:37:09.004414
swiped in,True,112069757192,Talmage KALMON,swipe system,2019-03-19 18:43:00.766492
swiped in,True,112093149056,Beverlee WANDRIE,swipe system,2019-03-19 18:57:14.115405
swiped in,True,112069686328,Carrie LIMATO,swipe system,2019-03-19 19:15:07.251786
swiped in,True,112093336800,Stefanie GRILLO,swipe system,2019-03-19 19:40:05.297226
swiped in,True,112093339600,Mercer PECHOTA,swipe system,2019-03-19 20:21:55.906395
swiped in,True,112093465792,Larae RORIGUEZ,swipe system,2019-03-19 20:23:03.702183
swiped in,True,112093771144,Jessye PANIC,swipe system,2019-03-19 20:42:11.820813
swiped in,True,112070231600,Tamala WISKER,swipe system,2019-03-19 20:58:40.575416
swiped in,False,112096529152,Ryker POLACK,swipe system,2019-03-20 06:28:09.837779
swiped in,False,112094313160,Erasmo BOSMANS,swipe system,2019-03-20 06:34:58.608338
swiped in,False,112094313776,Devin DIXIT,swipe system,2019-03-20 06:48:30.741384
swiped in,False,112073212200,Odis WOLOWSKI,swipe system,2019-03-20 06:56:26.922965
swiped in,False,112094312152,Zina AZEREDO,swipe system,2019-03-20 07:05:49.492382
swiped in,False,4462713600,Manford BROUILLARD,swipe system,2019-03-20 07:10:45.105212
swiped in,False,112094314168,Kirsten DILIBERTO,swipe system,2019-03-20 07:14:29.364442
swiped in,False,112073010872,Chase VERDICK,swipe system,2019-03-20 07:13:52.807429
swiped in,True,112070650904,Caro THIEROLF,swipe system,2019-03-20 07:15:47.979992
swiped in,True,112090458432,Robyn GALIONE,swipe system,2019-03-20 07:29:20.305439
swiped in,True,112085373896,Dayne WARDLEY,swipe system,2019-03-20 07:31:24.870268
swiped in,False,112073010312,Mell JURASIN,swipe system,2019-03-20 07:37:58.095761
swiped in,False,112097534248,Ura VILCHECK,swipe system,2019-03-20 07:43:14.994631
swiped in,True,112071002936,Ryland CHILL,swipe system,2019-03-20 07:44:27.872383
swiped in,False,112076982928,Onie GHADIMI,swipe system,2019-03-20 07:50:04.251093
swiped in,False,112094313384,Chaney PAVON,swipe system,2019-03-20 07:50:39.726887
swiped in,False,4462772912,Cecily HULLA,swipe system,2019-03-20 07:54:16.804956
swiped in,True,112070532512,Nora MEVERDEN,swipe system,2019-03-20 07:55:01.204653
swiped in,False,112097852832,Beverley NILSEN,swipe system,2019-03-20 07:59:52.839269
swiped in,False,112094099272,Arietta LESHANE,swipe system,2019-03-20 08:03:37.918598
swiped in,False,112097604216,Leaner MEAR,swipe system,2019-03-20 08:03:23.833806
swiped in,False,112094244144,Conner HEISSE,swipe system,2019-03-20 08:06:55.701620
swiped in,True,112098115200,Jaron FANSHIER,swipe system,2019-03-20 08:08:58.158711
swiped in,False,112094579344,Julian BROOMS,swipe system,2019-03-20 08:11:30.648171
swiped in,False,112096061424,Marlee HORNEDO,swipe system,2019-03-20 08:13:12.589410
swiped in,True,112070582904,Renae RUSSEN,swipe system,2019-03-20 08:14:30.193182
swiped in,True,112070649056,Myrta MCGESHICK,swipe system,2019-03-20 08:15:05.658339
swiped in,False,112094857312,Crawford TRUCKE,swipe system,2019-03-20 08:15:56.739646
swiped in,False,112094098936,Corbett KRZYCKI,swipe system,2019-03-20 08:16:11.844167
swiped in,False,112096464120,Hakeem FALIN,swipe system,2019-03-20 08:17:45.644441
swiped in,False,112094168288,Beadie PENALBER,swipe system,2019-03-20 08:18:11.850282
swiped in,False,112076984048,Cleveland MARTINAK,swipe system,2019-03-20 08:20:00.417579
swiped in,False,112069195424,Camille LIVI,swipe system,2019-03-20 08:21:15.734992
swiped in,False,112097853112,Owen KOMADINA,swipe system,2019-03-20 08:21:34.644730
swiped in,False,112097603656,Worley DAMBERG,swipe system,2019-03-20 08:21:41.834664
swiped in,False,112094311424,Sanjuana SOGHOMONIAN,swipe system,2019-03-20 08:24:51.793690
swiped in,False,112097921344,Kole ERHART,swipe system,2019-03-20 08:26:31.075089
swiped in,False,112097920112,Nicolette GLASBRENNER,swipe system,2019-03-20 08:27:01.055599
swiped in,False,112094314280,Tamika SLOTT,swipe system,2019-03-20 08:27:09.446335
swiped in,False,112097852328,Nelle DALBERG,swipe system,2019-03-20 08:27:42.404473
swiped in,False,112094241736,Chalmers LUKAS,swipe system,2019-03-20 08:28:22.828279
swiped in,False,112094169128,Maureen DEAGLE,swipe system,2019-03-20 08:31:40.346383
swiped in,False,4462834016,Nealie VILLALUNA,swipe system,2019-03-20 08:32:25.344226
swiped in,False,112097472296,Yareli BRAUNING,swipe system,2019-03-20 08:36:29.910942
swiped in,False,112096061256,Jere KASICA,swipe system,2019-03-20 08:36:48.628145
swiped in,False,112096529600,Tyron LETA,swipe system,2019-03-20 08:36:59.261421
swiped in,True,112070769856,Donnell NOLL,swipe system,2019-03-20 08:37:03.289257
swiped in,True,112070881632,Beckie ROHACH,swipe system,2019-03-20 08:38:15.968813
swiped in,False,112094313776,Devin DIXIT,swipe system,2019-03-20 08:38:52.703982
swiped in,False,112096528144,Grecia STIFEL,swipe system,2019-03-20 08:42:27.232990
swiped in,False,112094097480,Edie BESHIRS,swipe system,2019-03-20 08:46:36.307097
swiped in,False,112096062768,Greta GOLDSTON,swipe system,2019-03-20 08:49:02.299739
swiped in,False,112096138464,Maxwell TIBBETTS,swipe system,2019-03-20 08:50:01.301217
swiped in,False,112094098600,Bryce SARDO,swipe system,2019-03-20 08:52:11.573115
swiped in,False,112096526464,Savanna SHURTER,swipe system,2019-03-20 08:52:02.851438
swiped in,False,112094100000,Andres RASNER,swipe system,2019-03-20 08:53:39.600309
swiped in,True,112084155248,Burton NYBAKKEN,swipe system,2019-03-20 08:53:42.731675
swiped in,False,112094782968,Kaia ENICK,swipe system,2019-03-20 08:54:11.448809
swiped in,False,112077046000,Brain WARAICH,swipe system,2019-03-20 08:54:50.241569
swiped in,False,112076983152,Thaddeus STABLES,swipe system,2019-03-20 08:56:59.778907
swiped in,False,112094167280,Margarete DUSHANE,swipe system,2019-03-20 08:58:02.468456
swiped in,False,112097852048,Lish CANTATORE,swipe system,2019-03-20 08:58:52.065261
swiped in,False,112096062096,Katelynn MIKOLICH,swipe system,2019-03-20 08:59:47.623714
swiped in,False,112096139584,Lulla KIETZMAN,swipe system,2019-03-20 09:00:51.788255
swiped in,False,112094313160,Erasmo BOSMANS,swipe system,2019-03-20 09:01:02.605873
